Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature,vente_lag1,vente_lag2,stock_lag1,stock_lag2,total_lag1,total_lag2,feature_lag1,feature_lag2,vente_roll3,stock_roll3,total_roll3,feature_roll3,month_sin,month_cos,vente_trend,vente_season,stock_trend,stock_season,Total_trend,Total_season,feature_trend,feature_season,cluster_label
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2023-11-01,11,2023,19080.0,29753.0,18749.0,1,1,1,1,1,1,1,1,1,1,0.008851811,24757.121437266,14270.0,15093.0,31243.0,16919.0,10540.0,11475.0,8952.6251318,7391.8116891,15079.333333333334,22068.333333333332,14138.333333333334,16374.35994376667,-0.5000000000000004,0.8660254037844384,15454.802993558407,3625.1970064415877,23887.041666662677,5865.95833336904,15027.279062884158,3721.720937115843,15370.143994280726,9386.977442985275,1
PF090,Aciclovir 8% suspension buvable flacon 125ML,B,2023-11-01,11,2023,881.0,2934.0,435.0,1,1,1,1,1,1,1,1,1,1,0.192227015,332.291666715,1214.0,963.0,3418.0,2168.0,763.0,773.0,955.076495338,653.0987076910001,1110.3333333333333,2391.6666666666665,944.0,891.7739307056667,-0.5000000000000004,0.8660254037844384,768.2812500022362,112.71874999776364,1951.5451388956428,982.454861104357,667.6222512014205,-232.6222512014204,688.1286185824993,-355.8369518674993,1
PF091,Tussipax sirop enfant flacon 125ML,NC,2023-11-01,11,2023,4705.0,14576.0,4526.0,1,1,1,1,1,1,1,1,1,1,0.969332145,5246.639776772,4438.0,2506.0,13493.0,10127.0,2952.0,3408.0,4536.885246192,9673.896269088,2833.0,11661.333333333334,2575.3333333333335,5296.065663606667,-0.5000000000000004,0.8660254037844384,3204.9811507930067,1500.0188492064071,12495.006944445468,2080.993055554531,2530.459248229977,1995.5407517700223,2477.4525955324684,2769.187181239531,2
PF097,Afusidic 2% crème dermique tube 15GR,A0,2023-11-01,11,2023,39294.0,42779.0,36982.0,1,1,1,1,1,1,1,1,1,1,0.137426862,28141.42442386,39341.0,36825.0,31659.0,30608.0,50023.0,29050.0,60696.767825669005,38391.31529835,34206.333333333336,29526.666666666668,34795.333333333336,43696.98057746299,-0.5000000000000004,0.8660254037844384,22489.882638888892,16804.1173611111,36216.803429990345,6562.196570009647,22748.081250000003,14233.918749999999,19123.831741290014,9017.59268256999,1
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2023-11-01,11,2023,8330.0,16806.0,7164.0,1,1,1,1,1,1,1,1,1,1,0.171788393,6775.444068768,9464.0,8579.0,17347.0,9478.0,7200.0,7345.0,6418.0818288,6849.124543625,8649.0,12576.0,8311.666666666666,8406.380473571668,-0.5000000000000004,0.8660254037844384,7377.051201583088,952.9487984169112,13665.95634920589,3140.043650794113,7606.977161799871,-442.9771617998716,7387.436109523705,-611.992040755708,1
PF109,Relaxil 4MG,B,2023-11-01,11,2023,1313.0,3155.0,0.0,1,1,1,1,1,1,1,1,1,1,0.412399179,0.0,1366.0,1308.0,2920.0,2399.0,576.0,1080.0,1099.273462272,1251.4773294,1294.6666666666667,2522.0,885.3333333333334,1252.0372378906668,-0.5000000000000004,0.8660254037844384,726.1736475962404,586.8264342190789,1725.4796399082297,1429.5203600917694,403.1469007757455,-403.14690077574534,305.0203325374961,-305.0203325374959,0
PF110,Tallis 1% crème dermique tube 15GR,C,2023-11-01,11,2023,4296.0,6076.0,4283.0,1,1,1,1,1,1,1,1,1,1,0.06267665,4470.727260721001,4607.0,2503.0,8268.0,5854.0,3150.0,2050.0,3289.14110385,2092.62274515,3125.6666666666665,6523.333333333333,2400.0,2266.7530023333334,-0.5000000000000004,0.8660254037844384,2300.6747685185187,-3573.5081018518513,5307.797466098263,1413.781070263495,2585.4735082304524,1697.5264917695472,2662.2814449060947,1808.4458158149064,1
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2023-11-01,11,2023,0.0,11154.5,13.0,1,1,1,1,1,1,1,1,1,1,0.257555938,22.320052365,8.0,236.0,65.0,470.0,0.0,0.0,0.0,0.0,428.6666666666667,481.0,144.0,169.36073164799998,-0.5000000000000004,0.8660254037844384,793.415186072609,-793.4151860726087,5508.316763650042,5646.183236349958,132.22949794464347,-119.2294979446434,305.01236565792055,-282.6923132929207,0
PF119,Pradis 10MG suppositoire boite de 10,NC,2023-11-01,11,2023,3438.0,4095.0,1509.0,1,1,1,1,1,1,1,1,1,1,0.779211485,5745.454337787,2662.0,2425.0,5166.0,5506.0,2538.0,0.0,2894.90625,0.0,2575.6666666666665,5317.0,1566.0,1927.1909721600002,-0.5000000000000004,0.8660254037844384,3018.546699563075,1641.6918311487073,3789.4632940729366,305.53670592706516,2156.6875380992815,-647.6875380992813,2023.6084579396077,-1658.006149392356,0
PF120,Axen 100 MG suppositoire boite de 10,A-,2023-11-01,11,2023,30073.0,54010.0,29575.0,1,1,1,1,1,1,1,1,1,1,0.502098728,49945.66181605,29811.0,29581.0,55652.0,36669.0,19582.0,23640.0,13844.368413856,23443.46895456,28443.666666666668,43366.333333333336,24222.0,21356.161529450666,-0.5000000000000004,0.8660254037844384,26607.774305555555,3465.2256944444407,42210.51388891414,11799.486111041993,27849.47222222222,1725.5277777777771,29251.12512638641,20694.536689663586,0
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2023-11-01,11,2023,745.0,2365.0,360.0,1,1,1,1,1,1,1,1,1,1,0.613787704,451.3736574,877.0,946.0,2433.0,1422.0,408.0,525.0,367.303816824,416.9866611750001,810.0,1770.3333333333333,592.0,539.3965726910001,-0.5000000000000004,0.8660254037844384,727.9427083333333,17.0572916666665,1682.375,682.6249999999998,687.767781557137,-327.76778155713714,748.1884386463037,-296.8147812463037,0
PF132,Tallis spray 1% flacon 15 ML,NC,2023-11-01,11,2023,1001.0,2787.0,835.0,1,1,1,1,1,1,1,1,1,1,0.568704124,715.57210931,1219.0,1094.0,3031.0,1743.0,1004.0,752.0,1857.045855064,668.051703504,1046.0,2168.3333333333335,980.3333333333334,1155.9512894643333,-0.5000000000000004,0.8660254037844384,849.4431818181818,151.5568181818184,2017.9777777777776,769.0222222222225,832.694446196957,2.305939625192646,892.1484876539598,-176.57637834395962,0
PF135,Fer Plus solution buvable flacon 250ML,A+,2023-11-01,11,2023,15888.0,24800.0,14909.0,1,1,1,1,1,1,1,1,1,1,0.012466042,17247.563047655,14198.0,17657.0,20138.0,14997.0,14321.0,17586.0,11204.835796123,21152.47878576,14586.666666666666,17871.666666666668,15299.0,15624.021471551001,-0.5000000000000004,0.8660254037844384,12551.998106060608,3336.001893939394,18730.758101851854,6069.241898148146,12895.813618155405,2013.1863818445931,13561.203320892006,3686.359726762997,0
PF136,Fluderm 0.005% pomade dermique tube 30G,NC,2023-11-01,11,2023,5760.0,13939.0,4449.0,1,1,1,1,1,1,1,1,1,1,0.131928892,5302.971771447,5911.0,4870.0,9304.0,7685.0,3400.0,4574.0,1911.1575372,4306.825025994,5333.0,8697.333333333334,4349.666666666667,3283.4050237063334,-0.5000000000000004,0.8660254037844384,4852.748263888889,907.2517361111097,9073.098958333332,4865.901041666667,4262.52083407662,186.47916592338174,4324.563458781449,978.408312665551,0
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2023-11-01,11,2023,7088.0,12600.0,6330.0,1,1,1,1,1,1,1,1,1,1,0.045168261,5618.76701727,6676.0,6566.0,10303.0,7882.0,5350.0,6538.0,6284.7017849,11437.853443576,5708.333333333333,8747.333333333334,5430.666666666667,7326.451145136,-0.5000000000000004,0.8660254037844384,5781.814583333334,1306.1854166666649,10721.687499999998,1878.3124999999966,5769.125000000001,560.8749999999997,5768.411021582543,-149.6440043125441,0
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2023-11-01,11,2023,13972.0,18582.0,14882.0,1,1,1,1,1,1,1,1,1,1,0.050646489,14290.749435438,16556.0,14297.0,16926.0,14100.0,14252.0,12518.0,20047.946979088,23962.584091226,13043.333333333334,16611.0,11280.666666666666,16675.23411730467,-0.5000000000000004,0.8660254037844384,13009.599305555555,962.4006944444434,18495.240703130603,83.54636982958048,11596.337847222221,3285.6621527777766,14214.957623502758,75.79181193524713,0
PF143,Domper suspension buvable flacon 200 ML,NC,2023-11-01,11,2023,3476.0,12146.0,1588.0,1,1,1,1,1,1,1,1,1,1,0.113364591,1894.146275276,2833.0,3265.0,14246.0,11474.0,957.0,1632.0,506.797775121,986.146678176,3326.6666666666665,10895.666666666666,1959.0,1464.5781516910004,-0.5000000000000004,0.8660254037844384,3951.5841759571367,-475.5841759571372,10619.810181960152,1526.1898180575345,3115.2233608943216,-1527.2233608943206,3133.320893359253,-1239.1746180832533,1
PF145,Gaba 300 MG gélule boite de 90,A0,2023-11-01,11,2023,1109.0,2272.0,916.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,959.40954228,1340.0,1121.0,2238.0,1359.0,924.0,1277.0,857.039501472,1628.042029821,1132.6666666666667,1786.0,1045.6666666666667,1061.918333423,-0.5000000000000004,0.8660254037844384,1038.5218944062235,70.4781055937764,1776.7500004939186,495.2499995060816,1096.3923996399787,-180.3923996399793,1125.9371202567274,-166.52757797672754,0
PF148,Domper comprimé 10 MG boite de 40,NC,2023-11-01,11,2023,7440.0,22045.0,6079.0,1,1,1,1,1,1,1,1,1,1,0.056522777,7183.2626782120005,7795.0,8733.0,23642.0,16053.0,4950.0,7618.0,2847.4679475,5481.841335542,8545.666666666666,17397.333333333332,7752.666666666667,6753.302298273999,-0.5000000000000004,0.8660254037844384,8595.493055555557,-1155.493055555556,15775.822368568031,6269.177631431972,7842.150490850335,-1763.1504908503339,8358.985719587943,-1175.7230413759407,0
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2023-11-01,11,2023,7078.0,11458.0,6815.0,1,1,1,1,1,1,1,1,1,1,0.133148919,4343.649474005,9061.0,6187.0,9588.0,7632.0,8480.0,5883.0,14442.16939872,6919.840128105,6682.666666666667,7333.666666666667,6318.333333333333,8927.825127053666,-0.5000000000000004,0.8660254037844384,4485.016492871578,2592.983507128423,8905.758603083412,2552.241396916589,4297.92361111111,2517.0763888888882,5036.094149356197,-692.4446753511952,1
PF151,Prilia crème dermique tube 30,A0,2023-11-01,11,2023,12325.0,26296.0,7468.0,1,1,1,1,1,1,1,1,1,1,0.006759773,5919.53648736,13712.0,14125.0,25623.0,18806.0,11173.0,10800.0,8170.053839932,9429.330636,13357.666666666666,21299.666666666668,11430.333333333334,10354.045227601333,-0.5000000000000004,0.8660254037844384,9508.057805390557,2816.915093025879,19670.00694444444,6625.993055555556,10743.668896244088,-3275.6688962440917,10995.946077836074,-5076.409590476074,0
PF157,Ippsium 20 MG gélule boite de 14,NC,2023-11-01,11,2023,4551.0,8050.0,3040.0,1,1,1,1,1,1,1,1,1,1,0.382640863,2951.87115696,4528.0,3646.0,7556.0,6010.0,3560.0,3280.0,2640.04342948,4381.04998488,3720.0,6438.333333333333,3053.3333333333335,3114.4462159066666,-0.5000000000000004,0.8660254037844384,3393.5353535353534,1157.464646464646,6643.609567895858,1406.3904321041398,2994.4242424242416,45.57575757575826,3224.512134931386,-272.64097797138635,1
PF158,Ippsium 20 MG gélule boite de 28,NC,2023-11-01,11,2023,2879.0,5944.0,1960.0,1,1,1,1,1,1,1,1,1,1,0.044810491,1852.63861076,3171.0,2326.0,5659.0,5209.0,2278.0,1840.0,1856.88320222,2567.26305808,2426.0,5130.0,1751.0,1769.7280088316666,-0.5000000000000004,0.8660254037844384,2171.1249999999995,707.8750000000006,4758.451388888889,1185.5486111111104,1925.2708333333333,34.7291666666664,2021.89416289528,-169.25555213528065,1
PF159,Ippsium 40 MG gélule boite de 14,A0,2023-11-01,11,2023,4781.0,8752.0,3322.0,1,1,1,1,1,1,1,1,1,1,0.213297022,3835.885548352,5027.0,4145.0,7941.0,7300.0,3308.0,3526.0,2612.090948988,3566.41700419,4114.0,7262.0,3078.0,2914.8548070593333,-0.5000000000000004,0.8660254037844384,3544.2664933835695,1236.7335066164298,6919.291666666669,1832.7083333333296,3420.089539784418,-98.08953978441836,3510.300578657533,325.5849696944658,0
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-11-01,11,2023,4698.0,7364.0,3512.0,1,1,1,1,1,1,1,1,1,1,0.001548314,2642.437534344,4902.0,3995.0,7796.0,6754.0,3578.0,2914.0,4006.363505532,3771.319603046,3936.6666666666665,7032.666666666667,3095.3333333333335,3453.004687666666,-0.5000000000000004,0.8660254037844384,3800.304434317775,897.6955656822239,7142.02309058222,221.97690941777836,3222.8878968254207,289.1121031745794,3577.1351537546075,-934.6976194106068,0
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-11-01,11,2023,9992.0,18181.0,8653.0,1,1,1,1,1,1,1,1,1,1,0.221859671,7710.011427728,12036.0,6690.0,12873.0,11440.0,10150.0,5600.0,9259.1375856,5904.2084864,7986.333333333333,12676.0,7155.333333333333,7081.687660913332,-0.5000000000000004,0.8660254037844384,7192.502380837661,2799.493634961522,13635.190656565652,4545.809343434348,6678.846590909092,1974.1534090909076,6743.12360388338,966.8878238446189,1
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-11-01,11,2023,1104.0,3727.0,1273.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,1705.865709611,1454.0,1257.0,3626.0,2483.0,737.0,1339.0,676.96075194,1313.016817476,1322.0,2954.0,1145.3333333333333,1182.8613146853334,-0.5000000000000004,0.8660254037844384,1146.9547325102874,-42.9547325102879,2609.710648148148,1117.289351851852,1089.7587227236056,183.2412772763945,1121.5770418318718,584.2886677791286,0
PF167,Zenexor 75 MG gélule LP,A+,2023-11-01,11,2023,3353.0,6466.0,3043.0,1,1,1,1,1,1,1,1,1,1,0.368193092,2836.283742567,3413.0,3822.0,6170.0,3831.0,2580.0,2898.0,2506.26963462,3157.6971727980003,3263.6666666666665,4803.0,2806.0,2852.6262774459997,-0.5000000000000004,0.8660254037844384,2784.3246527777765,568.6753472222234,4955.913194444442,1510.0868055555586,2778.5532407407413,264.4467592592588,2800.30733790509,35.97640466191029,1
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-11-01,11,2023,6637.0,12690.0,5220.0,1,1,1,1,1,1,1,1,1,1,0.145434152,5051.65342878,7637.0,6661.0,10944.0,9061.0,5535.0,4815.0,5576.876907795,5722.21815759,6705.666666666667,9857.0,5070.0,5216.974022895,-0.5000000000000004,0.8660254037844384,6363.815972211279,273.18402778872115,10977.368055187306,1712.6319448126908,5095.967119766239,124.0328802337608,4966.826973222848,84.82645555714923,1
PF173,Fer Plus solution buvable stick boite de 32,NC,2023-11-01,11,2023,4343.0,7625.0,3822.0,1,1,1,1,1,1,1,1,1,1,0.042586428,3756.637543386,4002.0,5232.0,6403.0,4834.0,3905.0,5274.0,2994.027467805,6500.896822224,4283.666666666667,5645.333333333333,4400.666666666667,4395.418606473,-0.5000000000000004,0.8660254037844384,3592.857263230394,750.1427367696065,6303.508333333335,1321.4916666666652,3658.612174846312,163.3878251536871,3830.2781779606967,-73.64063457469744,0
PF177,Ippsium 20 MG gélule boite de 7,NC,2023-11-01,11,2023,5974.0,11091.0,4201.0,1,1,1,1,1,1,1,1,1,1,0.76063029,4125.516079116,6422.0,5448.0,10316.0,9492.0,3760.0,4120.0,2748.51647424,4057.13784752,5337.0,9043.666666666666,3733.3333333333335,3557.1390112133336,-0.5000000000000004,0.8660254037844384,5339.392361112986,2208.8576389052128,8914.24558080817,2176.7544186558725,4492.923611316393,-291.9236113163933,4905.358056470986,-779.8419773549875,1
PF182,Amustil crème tube de 70 G,A0,2023-11-01,11,2023,12078.0,33243.0,6912.0,1,1,1,1,1,1,1,1,1,1,0.001033907,5250.201214463999,13577.0,16141.0,32696.0,21678.0,8705.0,12164.0,6437.199941544999,9758.712072968,14135.0,24631.666666666668,12149.666666666666,8387.898384991,-0.5000000000000004,0.8660254037844384,10252.925918370704,1825.0740816292953,24174.17881944444,9068.821180555553,8911.395833333334,-1999.3958333333314,9715.673284615727,-4465.472070151726,1
PF186,Afusidic 250 MG comprimé pelliculé boite de 20,A0,2023-11-01,11,2023,12250.0,21419.0,10438.0,1,1,1,1,1,1,1,1,1,1,0.127750021,11780.900587298,16005.0,14535.0,16000.0,11708.0,12700.0,14730.0,8200.4226136,22501.25945403,13729.333333333334,12707.333333333334,12871.333333333334,14463.398398511335,-0.5000000000000004,0.8660254037844384,8954.477430522218,3295.522569477781,14182.981250000337,7236.018749999654,8622.632107604051,1815.367892395945,9325.457403847762,2455.443183450236,1
PF187,Gaba 300 MG gélule boite de 50,NC,2023-11-01,11,2023,1501.0,2788.0,1170.0,1,1,1,1,1,1,1,1,1,1,0.143075463,1206.4348073699998,1610.0,1347.0,3108.0,1431.0,1168.0,1152.0,1174.838407568,1162.206733824,1374.6666666666667,2211.3333333333335,1265.6666666666667,1386.980279322,-0.5000000000000004,0.8660254037844384,1385.6359126984155,115.36408730158469,2176.5627044055054,611.4372955944943,1255.239298503529,-85.23929850352859,1224.4162106380834,-17.98140326808376,0
PF189,Diamezid 60MG comprimé boite de 30,A0,2023-11-01,11,2023,10367.0,19781.0,9630.0,1,1,1,1,1,1,1,1,1,1,0.361758799,10141.7993505,11501.0,10358.0,17663.0,12367.0,9250.0,6300.0,9372.6772555,6830.0600382,10260.333333333334,14847.333333333334,8308.333333333334,8562.882856233333,-0.5000000000000004,0.8660254037844384,9546.423611111108,820.5763888888926,14475.104166666666,5305.895833333333,8790.85416666667,839.1458333333312,9029.794466151516,1112.0048843484878,0
PF202,Psoriasone pommade tube 60G,B,2023-11-01,11,2023,911.0,2526.0,721.0,1,1,1,1,1,1,1,1,1,1,0.515502215,1210.285980372,1097.0,918.0,2530.0,1743.0,647.0,553.0,379.123635552,574.1547180389999,945.6666666666666,1939.3333333333333,724.6666666666666,668.0341888596666,-0.5000000000000004,0.8660254037844384,838.8867867022227,72.11321329777728,1790.5321075898344,735.4678924101659,780.1620370370366,-59.16203703703686,846.8372713937716,363.44870897822824,0
PF208,Goldix Duo sachet dose,NC,2023-11-01,11,2023,1725.0,4744.0,1758.0,1,1,1,1,1,1,1,1,1,1,0.995675266,1620.87741519,1475.0,1316.0,4618.0,3266.0,1050.0,1085.0,3385.07462685,792.034581065,1293.0,4293.666666666667,1029.6666666666667,1824.0726298316667,-0.5000000000000004,0.8660254037844384,1554.1490341538301,170.8509658461697,4275.965947942668,468.0340520573329,960.4541377314938,797.5458622685063,1067.4793481725114,553.3980670174883,1
PF209,Eolide Easy Flow 200,A-,2023-11-01,11,2023,7355.0,10273.0,9376.0,1,1,1,1,1,1,1,1,1,1,0.114394343,14456.024211456,6889.0,5276.0,10974.0,7384.0,5326.0,5322.0,6378.901254060001,4697.625998862,5526.0,8880.333333333334,4978.666666666667,4832.574685246001,-0.5000000000000004,0.8660254037844384,5378.857730748014,1976.1422692519861,11908.736111111111,-1635.7361111111095,5719.604166666667,3656.395833333333,5042.061619450369,9413.962592005631,0
PF210,Eolide Easy Flow 400,A-,2023-11-01,11,2023,8099.0,13168.0,8368.0,1,1,1,1,1,1,1,1,1,1,0.058081095,9883.24003504,7315.0,7225.0,11379.0,7505.0,6830.0,7920.0,7367.18328382,6612.485814,6573.333333333333,9455.333333333334,6612.333333333333,5947.061738432334,-0.5000000000000004,0.8660254037844384,6696.222117099424,1402.7778829005733,14028.166666666666,-860.1666666666672,5758.298611111111,2609.7013888888873,5858.211903107888,4025.0281319321125,0
PF215,Aciryl 150 mg boite de 60,A+,2023-11-01,11,2023,478.0,2115.0,577.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,570.2036675969999,888.0,845.0,894.0,1448.0,1761.0,1330.0,1939.697179152,1707.45832516,779.3333333333334,1369.3333333333333,1382.3333333333333,1512.1427649573334,-0.5000000000000004,0.8660254037844384,563.0490443621873,-85.04904436218743,1388.6937154135642,726.3062845864358,1151.725355563902,-574.7253555639013,1317.5956521778055,-747.3919845808058,1
PF216,Aciryl 75mg boite de 15,C,2023-11-01,11,2023,896.0,2293.0,672.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,659.996172192,1009.0,848.0,2506.0,2108.0,642.0,480.0,750.436241526,441.17888976,836.6666666666666,2098.3333333333335,518.0,496.050491874,-0.5000000000000004,0.8660254037844384,758.5145000882702,137.48549991172985,1872.982638888889,420.01736111111103,641.0208333333336,30.979166666666604,673.0272798277241,-13.031107635723757,0
PF217,Notos Easy Flow boite de 30,NC,2023-11-01,11,2023,3824.0,8179.0,2992.0,1,1,1,1,1,1,1,1,1,1,0.013163058,2980.35193456,3967.0,4139.0,6432.0,4623.0,3738.0,3696.0,4691.88207201,4024.649876016,3612.3333333333335,5021.0,3358.0,3874.4157399020005,-0.5000000000000004,0.8660254037844384,3127.415281706499,696.5847182935013,7228.296033071499,950.7039669284607,2676.4965277758683,315.50347222413194,2831.440548083012,148.91138647698872,1
PF218,Notos Easy Flow boite de 60,A0,2023-11-01,11,2023,2539.0,4501.0,2680.0,1,1,1,1,1,1,1,1,1,1,0.171138821,3217.57163776,2528.0,2124.0,4984.0,3418.0,2396.0,3024.0,2352.419261424,4296.227551055999,2177.3333333333335,4108.666666666667,2495.3333333333335,2832.9884982053336,-0.5000000000000004,0.8660254037844384,2234.273160505079,304.7268394949212,4624.477430555555,-123.47743055555559,2596.736110598464,83.26388940153657,2520.444026147236,697.1276116127638,1
PF219,Painofen enfant-nourrissons flacon 120,B,2023-11-01,11,2023,1961.0,6983.0,1948.0,1,1,1,1,1,1,1,1,1,1,0.820513498,1940.433615412,2923.0,2377.0,7532.0,6882.0,1536.0,2568.0,1360.210131456,3172.060255008,2562.0,6999.666666666667,1760.0,2014.9863323759998,-0.5000000000000004,0.8660254037844384,2073.841485922241,-112.84148592224206,6809.462327961347,173.53767203865402,1091.3794838598244,856.620516140175,815.9098654225851,1124.5237499894151,0
